2025-05-19 13:52:48,neutral,N/A
2025-05-19 13:52:48,Uncertain,N/A
2025-05-19 13:52:48,Uncertain,N/A
2025-05-19 13:52:48,neutral,N/A
2025-05-19 13:52:48,Uncertain,N/A
2025-05-19 13:52:48,neutral,N/A
2025-05-19 13:52:49,Uncertain,N/A
2025-05-19 13:52:49,neutral,N/A
2025-05-19 13:52:49,neutral,N/A
2025-05-19 13:52:49,neutral,N/A
2025-05-19 13:52:49,Uncertain,N/A
2025-05-19 13:52:49,neutral,N/A
2025-05-19 13:52:50,neutral,N/A
2025-05-19 13:52:50,neutral,N/A
2025-05-19 13:52:50,neutral,N/A
2025-05-19 13:52:50,neutral,N/A
2025-05-19 13:52:50,neutral,N/A
2025-05-19 13:52:51,neutral,N/A
2025-05-19 13:52:51,Uncertain,N/A
2025-05-19 13:52:51,Uncertain,N/A
2025-05-19 13:52:51,Uncertain,N/A
2025-05-19 13:52:51,Uncertain,N/A
2025-05-19 13:52:52,Uncertain,N/A
2025-05-19 13:52:52,Uncertain,N/A
2025-05-19 13:52:52,Uncertain,N/A
2025-05-19 13:52:52,Uncertain,N/A
2025-05-19 13:52:52,Uncertain,N/A
2025-05-19 13:52:53,Uncertain,N/A
2025-05-19 13:52:53,neutral,N/A
2025-05-19 13:52:53,Uncertain,N/A
2025-05-19 13:52:53,neutral,N/A
2025-05-19 13:52:53,Uncertain,N/A
2025-05-19 13:52:54,neutral,N/A
2025-05-19 13:52:54,neutral,N/A
2025-05-19 13:52:54,neutral,N/A
2025-05-19 13:52:54,neutral,N/A
2025-05-19 13:52:54,neutral,N/A
2025-05-19 13:52:54,neutral,N/A
2025-05-19 13:52:55,neutral,N/A
2025-05-19 13:52:55,neutral,N/A
2025-05-19 13:52:55,neutral,N/A
2025-05-19 13:52:55,Uncertain,N/A
2025-05-19 13:52:55,Uncertain,N/A
2025-05-19 13:52:56,Uncertain,N/A
2025-05-19 13:52:56,neutral,N/A
2025-05-19 13:52:56,neutral,N/A
2025-05-19 13:52:56,neutral,N/A
2025-05-19 13:52:56,neutral,N/A
2025-05-19 13:52:57,neutral,N/A
2025-05-19 13:52:57,neutral,N/A
2025-05-19 13:52:57,neutral,N/A
2025-05-19 13:52:57,neutral,N/A
2025-05-19 13:52:57,neutral,N/A
2025-05-19 13:52:57,neutral,N/A
2025-05-19 13:52:58,neutral,N/A
2025-05-19 13:52:58,neutral,N/A
2025-05-19 13:52:58,neutral,N/A
2025-05-19 13:52:58,neutral,N/A
2025-05-19 13:52:58,neutral,N/A
2025-05-19 13:52:59,neutral,N/A
2025-05-19 13:52:59,neutral,N/A
2025-05-19 13:52:59,neutral,N/A
2025-05-19 13:52:59,neutral,N/A
2025-05-19 13:53:00,neutral,N/A
2025-05-19 13:53:00,neutral,N/A
2025-05-19 13:53:00,Uncertain,N/A
2025-05-19 13:53:00,Uncertain,N/A
2025-05-19 13:53:00,neutral,N/A
2025-05-19 13:53:00,Uncertain,N/A
2025-05-19 13:53:01,Uncertain,N/A
2025-05-19 13:53:01,Uncertain,N/A
2025-05-19 13:53:01,Uncertain,N/A
2025-05-19 13:53:01,Uncertain,N/A
2025-05-19 13:53:02,neutral,N/A
2025-05-19 13:53:02,neutral,N/A
2025-05-19 13:53:02,Uncertain,N/A
2025-05-19 13:53:09,sad,N/A
2025-05-19 13:53:11,Uncertain,N/A
2025-05-19 13:53:12,Uncertain,N/A
2025-05-19 13:53:15,Uncertain,N/A
